Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face,Price_Per_SqFt,Down_Payment_Credit,Price_Per_Room
2019-09-22,2019,Fairfield,"$334,740.00","$460,000.00",Single Family,Detached House,3,3,954,1.0258995,West,$482.18,"$11,500.00","$153,333.33"
2019-09-22,2019,Norwalk,"$167,850.00","$345,000.00",Two Family,Duplex,4,2,1361,1.0258995,East,$253.49,"$8,625.00","$86,250.00"
2019-09-25,2019,Bridgeport,"$200,000.00","$200,000.00",Single Family,Detached House,3,2,1000,1.0258995,North,$200.00,"$5,000.00","$66,666.67"
2019-09-25,2019,Norwalk,"$343,500.00","$489,352.00",Single Family,Detached House,3,3,969,1.0258995,West,$505.01,"$12,233.80","$163,117.33"
2019-09-25,2019,Fairfield,"$516,110.00","$785,000.00",Single Family,Detached House,3,1,901,1.0258995,West,$871.25,"$19,625.00","$261,666.67"
2019-09-25,2019,Waterbury,"$92,000.00","$92,000.00",Single Family,Detached House,3,3,921,1.0258995,West,$99.89,"$2,300.00","$30,666.67"
2019-09-26,2019,Waterbury,"$85,020.00","$100,000.00",Single Family,Detached House,3,1,1088,1.0258995,South,$91.91,"$2,500.00","$33,333.33"
2019-09-26,2019,Waterbury,"$79,750.00","$119,900.00",Single Family,Detached House,3,2,943,1.0258995,South,$127.15,"$2,997.50","$39,966.67"
2019-09-26,2019,Fairfield,"$214,480.00","$347,500.00",Single Family,Detached House,3,1,1085,1.0258995,North,$320.28,"$8,687.50","$115,833.33"
2019-09-26,2019,Bridgeport,"$61,060.00","$169,900.00",Single Family,Detached House,3,3,988,1.0258995,South,$171.96,"$4,247.50","$56,633.33"
2019-09-26,2019,Bridgeport,"$137,350.00","$190,000.00",Three Family,Triplex,6,4,1961,1.0258995,West,$96.89,"$4,750.00","$31,666.67"
2019-09-26,2019,Fairfield,"$380,000.00","$380,000.00",Single Family,Detached House,3,3,939,1.0258995,South,$404.69,"$9,500.00","$126,666.67"
2019-09-26,2019,Fairfield,"$381,150.00","$509,000.00",Single Family,Detached House,3,2,998,1.0258995,West,$510.02,"$12,725.00","$169,666.67"
2019-09-27,2019,Bridgeport,"$107,780.00","$229,900.00",Single Family,Detached House,3,1,983,1.0258995,East,$233.88,"$5,747.50","$76,633.33"
2019-09-27,2019,Bridgeport,"$78,170.00","$73,500.00",Single Family,Detached House,3,1,937,1.0258995,North,$78.44,"$1,837.50","$24,500.00"
2019-09-27,2019,Waterbury,"$77,370.00","$155,000.00",Two Family,Duplex,4,2,1490,1.0258995,West,$104.03,"$3,875.00","$38,750.00"
2019-09-27,2019,Norwalk,"$291,180.00","$900,000.00",Two Family,Duplex,4,2,1216,1.0258995,South,$740.13,"$22,500.00","$225,000.00"
2019-09-28,2019,Bridgeport,"$118,090.00","$195,000.00",Single Family,Detached House,3,2,904,1.0258995,North,$215.71,"$4,875.00","$65,000.00"
2019-09-28,2019,Fairfield,"$192,570.00","$285,000.00",Single Family,Detached House,3,2,977,1.0258995,North,$291.71,"$7,125.00","$95,000.00"
2019-09-28,2019,Bridgeport,"$151,420.00","$169,000.00",Single Family,Detached House,3,2,954,1.0258995,North,$177.15,"$4,225.00","$56,333.33"
2019-09-28,2019,Bridgeport,"$123,730.00","$131,100.00",Three Family,Triplex,6,4,1860,1.0258995,West,$70.48,"$3,277.50","$21,850.00"
2019-09-28,2019,Fairfield,"$524,370.00","$615,000.00",Single Family,Detached House,3,3,1000,1.0258995,East,$615.00,"$15,375.00","$205,000.00"
2019-09-29,2019,Stamford,"$537,140.00","$620,000.00",Single Family,Detached House,3,2,1002,1.0258995,North,$618.76,"$15,500.00","$206,666.67"
2019-09-29,2019,Waterbury,"$150,710.00","$270,000.00",Single Family,Detached House,3,2,928,1.0258995,West,$290.95,"$6,750.00","$90,000.00"
2019-09-29,2019,Bridgeport,"$123,050.00","$180,000.00",Single Family,Detached House,3,3,1076,1.0258995,West,$167.29,"$4,500.00","$60,000.00"
2019-09-29,2019,Norwalk,"$215,420.00","$300,000.00",Single Family,Detached House,3,1,1016,1.0258995,North,$295.28,"$7,500.00","$100,000.00"
2019-09-29,2019,Fairfield,"$267,470.00","$422,500.00",Single Family,Detached House,3,3,1082,1.0258995,South,$390.48,"$10,562.50","$140,833.33"
2019-10-02,2019,Bridgeport,"$115,060.00","$227,000.00",Single Family,Detached House,3,1,1089,1.0258995,East,$208.45,"$5,675.00","$75,666.67"
2019-10-02,2019,West Hartford,"$246,890.00","$385,000.00",Single Family,Detached House,3,1,1096,1.0258995,South,$351.28,"$9,625.00","$128,333.33"
2019-10-03,2019,West Hartford,"$128,380.00","$202,500.00",Single Family,Detached House,3,2,1000,1.0258995,South,$202.50,"$5,062.50","$67,500.00"
2019-10-03,2019,Norwalk,"$206,160.00","$292,500.00",Single Family,Detached House,3,3,941,1.0258995,North,$310.84,"$7,312.50","$97,500.00"
2019-10-04,2019,Norwalk,"$805,780.00","$1,325,000.00",Single Family,Detached House,3,2,900,1.0258995,North,"$1,472.22","$33,125.00","$441,666.67"
2019-10-05,2019,Fairfield,"$341,880.00","$435,000.00",Single Family,Detached House,3,3,1000,1.0258995,West,$435.00,"$10,875.00","$145,000.00"
2019-10-05,2019,Norwalk,"$213,450.00","$140,000.00",Single Family,Detached House,3,1,1000,1.0258995,East,$140.00,"$3,500.00","$46,666.67"
2019-10-05,2019,West Hartford,"$168,840.00","$268,000.00",Single Family,Detached House,3,1,979,1.0258995,East,$273.75,"$6,700.00","$89,333.33"
2019-10-05,2019,Bridgeport,"$122,500.00","$246,000.00",Single Family,Detached House,3,2,1000,1.0258995,West,$246.00,"$6,150.00","$82,000.00"
2019-10-06,2019,Fairfield,"$859,110.00","$1,097,500.00",Single Family,Detached House,3,2,1000,1.0258995,East,"$1,097.50","$27,437.50","$365,833.33"
2019-10-06,2019,Greenwich,"$424,900.00","$1,200,000.00",Two Family,Duplex,4,2,1278,1.0258995,East,$938.97,"$30,000.00","$300,000.00"
2019-10-06,2019,Norwalk,"$273,040.00","$488,000.00",Single Family,Detached House,3,2,990,1.0258995,South,$492.93,"$12,200.00","$162,666.67"
2019-10-06,2019,Fairfield,"$5,008,920.00","$5,900,000.00",Single Family,Detached House,3,2,1000,1.0258995,East,"$5,900.00","$147,500.00","$1,966,666.67"
2019-10-10,2019,Norwalk,"$226,660.00","$255,000.00",Single Family,Detached House,3,3,912,1.0258995,West,$279.61,"$6,375.00","$85,000.00"
2019-10-10,2019,West Hartford,"$166,250.00","$232,000.00",Single Family,Detached House,3,3,1000,1.0258995,West,$232.00,"$5,800.00","$77,333.33"
2019-10-11,2019,West Hartford,"$207,270.00","$297,000.00",Single Family,Detached House,3,1,1057,1.0258995,North,$280.98,"$7,425.00","$99,000.00"
2019-10-11,2019,Norwalk,"$657,180.00","$830,000.00",Single Family,Detached House,3,3,1000,1.0258995,West,$830.00,"$20,750.00","$276,666.67"
2019-10-11,2019,Bridgeport,"$157,000.00","$157,000.00",Four Family,Fourplex,8,7,2768,1.0258995,West,$56.72,"$3,925.00","$19,625.00"
2019-10-11,2019,Norwalk,"$256,320.00","$400,000.00",Single Family,Detached House,3,3,1039,1.0258995,East,$384.99,"$10,000.00","$133,333.33"
2019-10-11,2019,Greenwich,"$332,220.00","$645,000.00",Single Family,Detached House,3,1,958,1.0258995,West,$673.28,"$16,125.00","$215,000.00"
2019-10-12,2019,Greenwich,"$2,985,500.00","$4,662,500.00",Single Family,Detached House,3,2,936,1.0258995,South,"$4,981.30","$116,562.50","$1,554,166.67"
2019-10-13,2019,West Hartford,"$239,190.00","$340,000.00",Single Family,Detached House,3,3,1000,1.0258995,North,$340.00,"$8,500.00","$113,333.33"
2019-10-13,2019,Greenwich,"$1,752,660.00","$2,750,000.00",Single Family,Detached House,3,1,1077,1.0258995,South,"$2,553.39","$68,750.00","$916,666.67"
2019-10-13,2019,Norwalk,"$920,460.00","$1,850,000.00",Single Family,Detached House,3,1,1041,1.0258995,South,"$1,777.14","$46,250.00","$616,666.67"
2019-10-16,2019,Norwalk,"$298,000.00","$450,000.00",Single Family,Detached House,3,3,957,1.0258995,South,$470.22,"$11,250.00","$150,000.00"
2019-10-16,2019,Bridgeport,"$114,360.00","$218,500.00",Two Family,Duplex,4,2,1359.5,1.0258995,West,$160.72,"$5,462.50","$54,625.00"
2019-10-16,2019,West Hartford,"$98,350.00","$172,000.00",Single Family,Detached House,3,3,1047,1.0258995,East,$164.28,"$4,300.00","$57,333.33"
2019-10-17,2019,West Hartford,"$250,460.00","$318,000.00",Single Family,Detached House,3,3,963,1.0258995,West,$330.22,"$7,950.00","$106,000.00"
2019-10-17,2019,West Hartford,"$226,940.00","$330,000.00",Single Family,Detached House,3,3,1026,1.0258995,North,$321.64,"$8,250.00","$110,000.00"
2019-10-17,2019,Bridgeport,"$127,470.00","$165,000.00",Three Family,Triplex,6,6,1925,1.0258995,North,$85.71,"$4,125.00","$27,500.00"
2019-10-18,2019,Norwalk,"$351,100.00","$607,500.00",Single Family,Detached House,3,3,1077,1.0258995,East,$564.07,"$15,187.50","$202,500.00"
2019-10-20,2019,West Hartford,"$135,380.00","$205,000.00",Single Family,Detached House,3,2,970,1.0258995,North,$211.34,"$5,125.00","$68,333.33"
2019-10-23,2019,Norwalk,"$358,120.00","$548,000.00",Single Family,Detached House,3,3,933,1.0258995,West,$587.35,"$13,700.00","$182,666.67"
2019-10-23,2019,Norwalk,"$660,000.00","$660,000.00",Single Family,Detached House,3,1,1071,1.0258995,North,$616.25,"$16,500.00","$220,000.00"
2019-10-23,2019,Greenwich,"$3,835,090.00","$5,688,200.00",Single Family,Detached House,3,1,1051,1.0258995,East,"$5,412.18","$142,205.00","$1,896,066.67"
2019-10-23,2019,Norwalk,"$276,650.00","$479,000.00",Single Family,Detached House,3,3,1026,1.0258995,South,$466.86,"$11,975.00","$159,666.67"
2019-10-24,2019,Fairfield,"$739,500.00","$739,500.00",Single Family,Detached House,3,3,998,1.0258995,South,$740.98,"$18,487.50","$246,500.00"
2019-10-24,2019,Fairfield,"$246,960.00","$370,000.00",Single Family,Detached House,3,2,1058,1.0258995,North,$349.72,"$9,250.00","$123,333.33"
2019-10-24,2019,Norwalk,"$236,870.00","$480,000.00",Two Family,Duplex,4,4,1366,1.0258995,North,$351.39,"$12,000.00","$120,000.00"
2019-10-25,2019,West Hartford,"$147,280.00","$248,000.00",Two Family,Duplex,4,3,1496,1.0258995,South,$165.78,"$6,200.00","$62,000.00"
2019-10-25,2019,Fairfield,"$155,890.00","$170,000.00",Single Family,Detached House,3,3,1060,1.0258995,West,$160.38,"$4,250.00","$56,666.67"
2019-10-26,2019,Bridgeport,"$119,220.00","$258,000.00",Single Family,Detached House,3,1,1089,1.0258995,South,$236.91,"$6,450.00","$86,000.00"
2019-10-26,2019,Greenwich,"$2,610,720.00","$3,200,000.00",Single Family,Detached House,3,1,1034,1.0258995,West,"$3,094.78","$80,000.00","$1,066,666.67"
2019-10-27,2019,Bridgeport,"$71,520.00","$60,000.00",Single Family,Detached House,3,1,932,1.0258995,West,$64.38,"$1,500.00","$20,000.00"
2019-10-30,2019,Fairfield,"$308,840.00","$469,000.00",Single Family,Detached House,3,1,1000,1.0258995,North,$469.00,"$11,725.00","$156,333.33"
2019-10-30,2019,Greenwich,"$3,850,000.00","$3,850,000.00",Single Family,Detached House,3,2,1000,1.0258995,West,"$3,850.00","$96,250.00","$1,283,333.33"
2019-10-30,2019,West Hartford,"$244,300.00","$482,500.00",Single Family,Detached House,3,1,915,1.0258995,West,$527.32,"$12,062.50","$160,833.33"
2019-10-30,2019,Bridgeport,"$124,240.00","$223,000.00",Single Family,Detached House,3,2,1052,1.0258995,North,$211.98,"$5,575.00","$74,333.33"
2019-10-30,2019,Bridgeport,"$103,220.00","$143,500.00",Single Family,Detached House,3,3,1000,1.0258995,North,$143.50,"$3,587.50","$47,833.33"
2019-10-31,2019,Greenwich,"$721,280.00","$1,375,000.00",Single Family,Detached House,3,2,1030,1.0258995,West,"$1,334.95","$34,375.00","$458,333.33"
2019-10-31,2019,Bridgeport,"$118,740.00","$169,750.00",Three Family,Triplex,6,5,2016,1.0258995,East,$84.20,"$4,243.75","$28,291.67"
2019-10-31,2019,Bridgeport,"$113,960.00","$160,000.00",Single Family,Detached House,3,2,1000,1.0258995,East,$160.00,"$4,000.00","$53,333.33"
2019-10-31,2019,Bridgeport,"$150,380.00","$153,000.00",Single Family,Detached House,3,1,918,1.0258995,North,$166.67,"$3,825.00","$51,000.00"
2019-11-01,2019,Greenwich,"$689,150.00","$1,250,000.00",Single Family,Detached House,3,1,902,1.0258995,East,"$1,385.81","$31,250.00","$416,666.67"
2019-11-01,2019,Greenwich,"$1,321,530.00","$2,675,000.00",Single Family,Detached House,3,2,973,1.0258995,East,"$2,749.23","$66,875.00","$891,666.67"
2019-11-01,2019,Fairfield,"$275,940.00","$275,000.00",Single Family,Detached House,3,3,1010,1.0258995,West,$272.28,"$6,875.00","$91,666.67"
2019-11-03,2019,Fairfield,"$225,260.00","$370,000.00",Single Family,Detached House,3,2,1086,1.0258995,East,$340.70,"$9,250.00","$123,333.33"
2019-11-03,2019,Greenwich,"$1,275,120.00","$1,600,000.00",Single Family,Detached House,3,2,1078,1.0258995,East,"$1,484.23","$40,000.00","$533,333.33"
2019-11-06,2019,Greenwich,"$362,460.00","$761,000.00",Single Family,Detached House,3,3,1071,1.0258995,North,$710.55,"$19,025.00","$253,666.67"
2019-11-07,2019,Bridgeport,"$125,690.00","$240,000.00",Two Family,Duplex,4,3,1335,1.0258995,South,$179.78,"$6,000.00","$60,000.00"
2019-11-07,2019,Fairfield,"$1,213,310.00","$2,200,000.00",Single Family,Detached House,3,1,1042,1.0258995,North,"$2,111.32","$55,000.00","$733,333.33"
2019-11-07,2019,Norwalk,"$327,500.00","$399,999.00",Single Family,Detached House,3,3,1066,1.0258995,East,$375.23,"$9,999.98","$133,333.00"
2019-11-09,2019,Bridgeport,"$103,020.00","$120,000.00",Single Family,Detached House,3,1,956,1.0258995,South,$125.52,"$3,000.00","$40,000.00"
2019-11-09,2019,Bridgeport,"$123,270.00","$65,000.00",Two Family,Duplex,4,2,1387,1.0258995,North,$46.86,"$1,625.00","$16,250.00"
2019-11-09,2019,Norwalk,"$400,040.00","$725,000.00",Single Family,Detached House,3,2,926,1.0258995,North,$782.94,"$18,125.00","$241,666.67"
2019-11-13,2019,Bridgeport,"$147,590.00","$215,400.00",Two Family,Duplex,4,4,1301,1.0258995,North,$165.56,"$5,385.00","$53,850.00"
2019-11-13,2019,Fairfield,"$250,950.00","$327,000.00",Single Family,Detached House,3,1,1057,1.0258995,East,$309.37,"$8,175.00","$109,000.00"
2019-11-13,2019,Norwalk,"$371,030.00","$599,000.00",Single Family,Detached House,3,1,1012,1.0258995,South,$591.90,"$14,975.00","$199,666.67"
2019-11-13,2019,Fairfield,"$430,000.00","$430,000.00",Single Family,Detached House,3,1,998,1.0258995,South,$430.86,"$10,750.00","$143,333.33"
2019-11-13,2019,Bridgeport,"$147,590.00","$215,400.00",Two Family,Duplex,4,3,1486,1.0258995,East,$144.95,"$5,385.00","$53,850.00"
2019-11-13,2019,Fairfield,"$570,990.00","$880,000.00",Single Family,Detached House,3,3,922,1.0258995,North,$954.45,"$22,000.00","$293,333.33"
2019-11-13,2019,Bridgeport,"$108,490.00","$269,000.00",Two Family,Duplex,4,3,1462,1.0258995,South,$183.99,"$6,725.00","$67,250.00"
2019-11-13,2019,Bridgeport,"$199,900.00","$199,900.00",Single Family,Detached House,3,1,1069,1.0258995,South,$187.00,"$4,997.50","$66,633.33"
2019-11-14,2019,West Hartford,"$332,570.00","$470,000.00",Single Family,Detached House,3,2,980,1.0258995,North,$479.59,"$11,750.00","$156,666.67"
2019-11-15,2019,Bridgeport,"$96,560.00","$97,500.00",Single Family,Detached House,3,2,931,1.0258995,West,$104.73,"$2,437.50","$32,500.00"
2019-11-15,2019,Norwalk,"$294,110.00","$397,000.00",Single Family,Detached House,3,3,1093,1.0258995,East,$363.22,"$9,925.00","$132,333.33"
2019-11-15,2019,Bridgeport,"$149,670.00","$208,000.00",Single Family,Detached House,3,3,1030,1.0258995,East,$201.94,"$5,200.00","$69,333.33"
2019-11-16,2019,Greenwich,"$1,093,960.00","$1,970,000.00",Single Family,Detached House,3,1,996,1.0258995,South,"$1,977.91","$49,250.00","$656,666.67"
2019-11-16,2019,Norwalk,"$592,710.00","$851,568.00",Single Family,Detached House,3,1,1066,1.0258995,South,$798.84,"$21,289.20","$283,856.00"
2019-11-17,2019,West Hartford,"$158,830.00","$270,000.00",Single Family,Detached House,3,1,963,1.0258995,North,$280.37,"$6,750.00","$90,000.00"
2019-11-17,2019,West Hartford,"$247,500.00","$247,500.00",Single Family,Detached House,3,3,1000,1.0258995,West,$247.50,"$6,187.50","$82,500.00"
2019-11-17,2019,Fairfield,"$367,150.00","$470,000.00",Single Family,Detached House,3,3,942,1.0258995,East,$498.94,"$11,750.00","$156,666.67"
2019-11-20,2019,Norwalk,"$398,980.00","$530,000.00",Single Family,Detached House,3,3,947,1.0258995,West,$559.66,"$13,250.00","$176,666.67"
2019-11-20,2019,West Hartford,"$169,890.00","$264,000.00",Single Family,Detached House,3,2,985,1.0258995,South,$268.02,"$6,600.00","$88,000.00"
2019-11-20,2019,West Hartford,"$258,580.00","$406,667.00",Single Family,Detached House,3,1,1011,1.0258995,West,$402.24,"$10,166.68","$135,555.67"
2019-11-20,2019,Bridgeport,"$113,140.00","$160,000.00",Two Family,Duplex,4,4,1370,1.0258995,West,$116.79,"$4,000.00","$40,000.00"
2019-11-20,2019,Norwalk,"$274,820.00","$395,000.00",Single Family,Detached House,3,3,1065,1.0258995,South,$370.89,"$9,875.00","$131,666.67"
2019-11-20,2019,Fairfield,"$149,170.00","$195,000.00",Single Family,Detached House,3,1,1093,1.0258995,South,$178.41,"$4,875.00","$65,000.00"
2019-11-21,2019,Fairfield,"$427,140.00","$845,000.00",Single Family,Detached House,3,2,1065,1.0258995,West,$793.43,"$21,125.00","$281,666.67"
2019-11-21,2019,Fairfield,"$286,160.00","$220,000.00",Single Family,Detached House,3,3,1041,1.0258995,North,$211.34,"$5,500.00","$73,333.33"
2019-11-22,2019,Greenwich,"$775,000.00","$775,000.00",Single Family,Detached House,3,3,961,1.0258995,North,$806.45,"$19,375.00","$258,333.33"
2019-11-22,2019,Fairfield,"$670,000.00","$670,000.00",Single Family,Detached House,3,2,1054,1.0258995,South,$635.67,"$16,750.00","$223,333.33"
2019-11-27,2019,Bridgeport,"$101,110.00","$41,000.00",Two Family,Duplex,4,2,1447,1.0258995,East,$28.33,"$1,025.00","$10,250.00"
2019-11-28,2019,Greenwich,"$1,820,000.00","$2,235,000.00",Single Family,Detached House,3,2,1000,1.0258995,East,"$2,235.00","$55,875.00","$745,000.00"
2019-11-29,2019,Bridgeport,"$125,810.00","$98,272.00",Three Family,Triplex,6,6,2073,1.0258995,North,$47.41,"$2,456.80","$16,378.67"
2019-11-29,2019,Norwalk,"$244,150.00","$400,000.00",Single Family,Detached House,3,3,913,1.0258995,West,$438.12,"$10,000.00","$133,333.33"
2019-11-29,2019,Fairfield,"$696,010.00","$690,000.00",Single Family,Detached House,3,2,1000,1.0258995,West,$690.00,"$17,250.00","$230,000.00"
2019-11-30,2019,Norwalk,"$222,190.00","$379,000.00",Single Family,Detached House,3,2,1040,1.0258995,West,$364.42,"$9,475.00","$126,333.33"
2019-11-30,2019,Fairfield,"$469,000.00","$790,000.00",Single Family,Detached House,3,1,926,1.0258995,East,$853.13,"$19,750.00","$263,333.33"
2019-11-30,2019,Bridgeport,"$79,340.00","$152,000.00",Single Family,Detached House,3,2,1009,1.0258995,South,$150.64,"$3,800.00","$50,666.67"
2019-11-30,2019,Fairfield,"$1,800,000.00","$1,800,000.00",Single Family,Detached House,3,2,1000,1.0258995,West,"$1,800.00","$45,000.00","$600,000.00"
2019-12-01,2019,Bridgeport,"$117,000.00","$117,000.00",Single Family,Detached House,3,1,1000,1.0258995,East,$117.00,"$2,925.00","$39,000.00"
2019-12-01,2019,Bridgeport,"$82,500.00","$82,500.00",Two Family,Duplex,4,3,1445,1.0258995,West,$57.09,"$2,062.50","$20,625.00"
2019-12-01,2019,Fairfield,"$811,500.00","$811,500.00",Single Family,Detached House,3,2,1061,1.0258995,South,$764.84,"$20,287.50","$270,500.00"
2019-12-04,2019,West Hartford,"$122,010.00","$205,000.00",Single Family,Detached House,3,3,930,1.0258995,South,$220.43,"$5,125.00","$68,333.33"
2019-12-04,2019,Bridgeport,"$135,360.00","$240,000.00",Three Family,Triplex,6,4,2054,1.0258995,North,$116.85,"$6,000.00","$40,000.00"
2019-12-04,2019,West Hartford,"$257,530.00","$350,000.00",Single Family,Detached House,3,1,967,1.0258995,South,$361.94,"$8,750.00","$116,666.67"
2019-12-04,2019,West Hartford,"$277,340.00","$385,000.00",Single Family,Detached House,3,2,1019,1.0258995,North,$377.82,"$9,625.00","$128,333.33"
2019-12-04,2019,West Hartford,"$203,140.00","$302,500.00",Single Family,Detached House,3,3,1044,1.0258995,West,$289.75,"$7,562.50","$100,833.33"
2019-12-04,2019,Fairfield,"$199,080.00","$355,000.00",Two Family,Duplex,4,4,1236,1.0258995,North,$287.22,"$8,875.00","$88,750.00"
2019-12-06,2019,Bridgeport,"$144,450.00","$279,900.00",Two Family,Duplex,4,4,1270,1.0258995,North,$220.39,"$6,997.50","$69,975.00"
2019-12-06,2019,Bridgeport,"$123,530.00","$268,000.00",Two Family,Duplex,4,3,1418,1.0258995,North,$189.00,"$6,700.00","$67,000.00"
2019-12-06,2019,Norwalk,"$308,110.00","$478,500.00",Single Family,Detached House,3,2,1000,1.0258995,North,$478.50,"$11,962.50","$159,500.00"
2019-12-07,2019,Fairfield,"$4,161,570.00","$5,862,500.00",Single Family,Detached House,3,2,1000,1.0258995,West,"$5,862.50","$146,562.50","$1,954,166.67"
